timestamp=19-12-2014_22-00-00

#####
TYPE=air_humidity
DATA:25
	val,timestamp,lng,lat,csv_id
	70.9,2014-12-19 21:30:09,(119.517, 11.272),PALAWAN-JTFM_VILLA_LIBERTAD-VAISALA
	80.4,2014-12-19 21:45:09,(121.05226999999999, 14.489660000000001),METRO_MANILA-DOST_BICUTAN-VAISALA
	68.6,2014-12-19 21:30:08,(119.968, 15.327),ZAMBALES-PAGASA_IBA_STATION-VAISALA
	79.8,2014-12-19 22:15:09,(123.43688899999999, 13.2995),ALBAY-LIBON-VAISALA
	88.2,2014-12-19 21:01:06,(123.35555600000001, 12.2805),MASBATE-DEBEMSCAT_MANDAON-VAISALA
	80.5,2014-12-19 22:00:11,(119.91670000000001, 8.9167000000000005),PALAWAN-RANGER_STATION%2c_TUBBATAHA_REEF-VAISALA
	73.5,2014-12-19 21:01:06,(121.37649999999999, 15.4077),AURORA-DINGALAN_CENTRAL_SCHOOL-VAISALA
	91.6,2014-12-19 22:00:09,(123.41116700000001, 10.877722),NEGROS_OCCIDENTAL-NEW_GOVERNMENT_CENTER-VAISALA
	85.4,2014-12-19 21:45:08,(122.3676, 11.697217),AKLAN-KALIBO_CAPITOL_PLAZA-VAISALA
	85.7,2014-12-19 21:15:09,(125.655, 7.1279000000000003),DAVAO_CITY-PAGASA_DAVAO_OFFICE-VAISALA
	75.8,2014-12-19 21:30:08,(122.320283, 10.660233),ILOILO-PORT_AREA-VAISALA
	0.0,2014-12-19 21:30:08,(123.486, 8.0967000000000002),ZAMBOANGA_DEL_SUR-DIPOLO-VAISALA
	89.5,2014-12-19 23:15:06,(122.5793, 10.772266999999999),ILOILO-JARO-VAISALA
	72.7,2014-12-19 21:45:08,(125.097478, 6.0554249999999996),GENERAL_SANTOS_CITY-GENERAL_SANTOS_AIRPORT-VAISALA
	83.2,2014-12-19 21:45:08,(123.34657319999999, 8.5838991999999994),ZAMBOANGA_DEL_NORTE-CITY_AGRICULTURE_OFFICE-VAISALA
	83.4,2014-12-19 21:45:08,(120.473583, 17.369889000000001),ILOCOS_SUR-ISPSC-VAISALA
	75.4,2014-12-19 21:30:09,(121.59656699999999, 14.168583),QUEZON-BRGY._LITA-VAISALA
	76.9,2014-12-19 22:00:08,(124.235167, 7.196167),COTABATO-PEOPLE%27S_PALACE_GROUNDS-VAISALA
	90.8,2014-12-19 22:00:09,(124.88436, 11.775138999999999),SAMAR-PAGASA_CATBALOGAN_STATION-VAISALA
	83.6,2014-12-19 21:45:02,(122.97199999999999, 10.589),NEGROS_OCCIDENTAL-FELISA-VAISALA
	78.0,2014-12-19 21:45:09,(123.980222, 10.322383),CEBU-PAGASA_MACTAN_STATION-VAISALA
	91.0,2014-12-19 21:45:08,(121.905817, 11.872883),AKLAN-KABULIHAN_SANITARY_LANDFILL%2c_BRGY._KABULIHAN-VAISALA
	72.6,2014-12-19 22:00:09,(125.65000000000001, 5.9166670000000003),DAVAO_DEL_SUR-JOSE_ABAD_SANTOS-VAISALA
	93.3,2014-12-19 21:30:09,(123.340575, 13.813891999999999),CAMARINES_SUR-PARTIDO_STATE_UNIVERSITY_TINAMBAC-VAISALA
